SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532216,HB STOCKHOL.,B ,Q,43.85,44.7,41.5,42.9,42.9,43.65,168,20613,876007,
532218,SOUTH IND.BK,A ,Q,27.25,27.3,26.85,26.95,26.95,27.15,488,318726,8604245,
532219,ENERGY DEV. ,B ,Q,24.55,25.25,24.3,24.65,24.35,24.85,64,33690,844368,
532221,SONATA SOFT.,B ,Q,317.4,325.9,314.55,323,323,316.8,795,44850,14398400,
532230,BENGAL TEA &,X ,Q,60,66.1,59.9,59.9,59.9,63,5,122,7326,
532234,NAT.ALUM    ,A ,Q,68.7,69.4,68.05,68.3,68.3,68,1825,526654,36107346,
532240,INDIA NIPPON,B ,Q,1010.45,1010.45,990,993.45,992,993.1,44,5410,5393319,
532254,POLARIS     ,A ,Q,472.95,472.95,470,470.7,470.55,472.15,61,3419,1608925,
532256,NALWA SONS  ,B ,Q,1151,1151,1131,1136,1136,1150,11,34,38776,
532259,APAR INDUS. ,B ,Q,784,791.95,771.05,785.85,773.15,795.75,75,366,285481,
532262,TCI INDUS.  ,XT,Q,930,930,921,921,921,940,2,118,109614,
532268,ACCELYA     ,B ,Q,1384,1384,1357,1358.85,1357,1386.2,12,764,1046024,
532271,CYBERMATE   ,X ,Q,3.27,3.34,3.15,3.18,3.18,3.32,34,27418,87984,
532275,LANDMARC LEI,XT,Q,0.67,0.73,0.67,0.7,0.7,0.7,20,16575,11465,
532276,SYNDICATE BN,A ,Q,60.45,60.45,58.05,58.5,58.3,60.45,992,376613,22237179,
532281,HCL TECHNO  ,A ,Q,957.5,957.95,944,950.65,949.15,943.35,715,28033,26652839,
532282,CASTEXTECH  ,T ,Q,5,5.1,4.85,5.02,5.02,4.97,60,40772,203919,
532284,TCFC FINANCE,X ,Q,36.5,36.5,35.25,35.25,35.25,36.5,2,36,1287,
532285,GEOJITFSL   ,B ,Q,98.55,99.5,98,98.6,99,98.5,211,19090,1881255,
532286,JINDAL STE  ,A ,Q,267.5,269.9,262.2,264.2,264.2,267.4,3693,602628,160559865,
532290,BLB LTD.    ,B ,Q,6,6.26,5.96,6.26,6.26,6.2,3,4820,28885,
532296,GLENMARK PHA,A ,Q,541,542.2,538,540.65,540.95,536.9,952,37248,20128167,
532300,WOCKHARDT   ,A ,Q,782.35,811.45,782.35,797.7,797.7,787,3570,171991,137807221,
532301,TATA COFFEE ,B ,Q,133,134.5,132.5,133.25,133.25,132.65,389,27348,3648700,
532304,KJMCCORP    ,X ,Q,23.9,24,23.9,23.95,24,24,3,225,5390,
532305,IND-SWIFT LA,B ,Q,67.35,68.25,67,67.3,67.1,69.25,24,3742,250898,
532309,GEPIL       ,B ,Q,820.05,836.45,820.05,828.6,828.6,824.4,91,1157,960407,
532310,SHREE RAMA  ,B ,Q,13.4,13.9,13.25,13.31,13.31,13.5,11,2387,32136,
532313,MAHINDRALIFE,A ,Q,458,460.85,455,459.85,460.65,455.35,39,1562,715811,
532318,GEMINI COMMU,T ,Q,1.48,1.49,1.42,1.42,1.42,1.49,12,1000,1423,
532320,VAARAD      ,X ,Q,16.25,16.25,16.25,16.25,16.25,17.1,3,65,1056,
532321,CADILA HEALT,A ,Q,407.5,410.5,402.1,406.95,406.95,406.95,609,38392,15634097,
532323,SHIVA CEMENT,X ,Q,28,28.4,27.3,27.4,27.4,27.9,354,139788,3868265,
532324,CINEVISTA   ,B ,Q,10.75,11.69,10.75,10.82,11.58,11.14,21,8235,89185,
532326,INTENS TECH ,B ,Q,79,79,79,79,79,80.15,1,100,7900,
532329,DANLAW TECH.,X ,Q,72.5,72.5,68.4,68.4,68.4,72,47,6461,447238,
532330,BIOPAC INDIA,XT,Q,27.8,28,26.8,26.85,26.8,27.05,21,2403,66307,
532331,AJANTA PHARM,A ,Q,1414,1433.8,1395.85,1403,1400,1428.3,378,6559,9247973,
532333,HB PORTFOLIO,X ,Q,36,38.7,36,37,37,37.05,15,1332,51064,
532334,HB ESTATE DE,X ,Q,23,23,21.7,22.5,22.5,22.8,8,412,9350,
532339,COMPUCOM SOF,B ,Q,12.75,13.39,12.75,13.2,13.11,13.15,45,15957,210908,
532340,OMNI AX'S SO,ST,Q,2.15,2.15,2.15,2.15,2.15,2.05,5,4100,8815,
532341,IZMO        ,B ,Q,109.55,110.05,103.5,104.65,105.35,109.25,757,60237,6372814,
532342,COMMEX TECH ,XT,Q,0.69,0.69,0.69,0.69,0.69,0.7,3,121,83,
532343,TVS MOTOR L ,A ,Q,685,693,673.5,675.8,675.3,679.3,845,41051,27887657,
532345,GATI LTD.   ,A ,Q,114.05,115.2,112.2,113.25,112.7,114.2,734,112460,12803201,
532348,SUBEX LTX   ,B ,Q,9.26,9.35,9.05,9.14,9.1,9.2,407,798549,7343267,
532349,TRANSPORT CO,B ,Q,281,284.9,273.1,276.6,275.35,279.4,187,5529,1536905,
532350,PADMALAYA TE,XT,Q,4.96,4.96,4.51,4.85,4.85,4.74,38,3303,15456,
532351,AKSH OPTIFIB,B ,Q,38.95,38.95,37.8,38.05,37.8,38.55,397,90982,3483337,
532356,TRIVENI ENGG,B ,Q,63.9,64,62.2,62.6,62.5,63.6,153,25314,1592322,
532357,MUKTA ARTS  ,B ,Q,77.35,81,73.3,74,73.5,75.75,149,340556,26197127,
532362,NAGPUR POWER,X ,Q,39.8,39.8,35.5,38.85,38.85,39,10,721,26471,
532365,DYNACONS SYS,B ,Q,41.4,41.4,41.4,41.4,41.4,39.45,14,1902,78742,
532366,PNB GILTS   ,B ,Q,37.8,38.4,36.2,36.45,36.65,38.3,382,64193,2362906,
532368,YBRANTDIGI  ,T ,Q,5.38,5.38,5.1,5.16,5.16,5.27,196,202807,1052812,
532369,RAMCO INDS. ,B ,Q,258.5,258.85,251,253.15,252.6,257.65,176,9795,2501928,
532370,RAMCO  SYSTM,B ,Q,464.45,464.45,452.8,458.4,461.85,462.2,44,620,284370,
532371,TATA TELESER,B ,Q,6.39,6.42,6.1,6.24,6.24,6.39,206,123732,776865,
532372,VIRINCHI    ,X ,Q,121.5,123,119.35,120.25,121,120.55,235,24261,2940126,
532373,WEPSOLN     ,X ,Q,41.05,42.45,40.45,42,42,41.15,34,7118,297457,
532374,STER TECH   ,A ,Q,369,371.35,357.25,359.2,358,363.6,3991,206301,74703865,
532375,TIPSINDUSTR ,B ,Q,99.85,101.3,96,101.3,101.3,96.5,29,1234,123176,
532376,MRO-TEK     ,T ,Q,19,20.25,19,20.25,20.25,19.3,15,3906,78096,
532378,UNIVERSAL A ,XT,Q,0.7,0.76,0.7,0.76,0.76,0.73,4,10105,7079,
532379,FIRSTOBJ    ,XT,Q,14.85,15.55,14.85,15.05,15.05,14.85,11,3473,52430,
532380,BABA ARTS   ,SS,Q,2.4,2.66,2.4,2.66,2.66,2.65,5,801,2089,
532382,BALAJI TELE.,B ,Q,142.8,143.95,138.65,139.3,139,143.15,124,8024,1131519,
532384,TYCHE INDS  ,X ,Q,112.6,112.85,108.9,109,108.95,109.1,24,2504,274073,
532386,CALIFORN.SOF,B ,Q,61.9,65.2,61.2,61.2,61.2,64.4,16,1319,81108,
532387,PRITISHN COM,B ,Q,19.15,19.65,19.1,19.5,19.45,19.5,8,138,2683,
532388,INDIAN OVER.,A ,Q,19.65,19.9,19.55,19.7,19.7,19.65,191,67158,1319923,
532390,TAJ GVK HOTL,B ,Q,169.5,169.9,165,166.05,166.45,168.05,106,4555,756989,
532391,OPTO CIRCUIT,B ,Q,9.4,9.4,9,9,9,9.32,154,92018,841218,
532392,CREATIVE EYE,B ,Q,4.05,4.05,4.05,4.05,4.05,3.86,4,1568,6350,
532395,AXISCADES   ,B ,Q,169,171.5,168.2,168.9,168.9,168.9,95,13476,2291754,
532398,UMESL       ,B ,Q,1.29,1.35,1.29,1.35,1.35,1.29,3,781,1024,
532400,KPIT        ,A ,Q,210.95,215.5,208.25,213.55,213.55,208.4,1700,244272,52107305,
532401,VIJAYA BANK ,A ,Q,57.95,57.95,56.75,57.3,56.75,57.25,434,98656,5647911,
532404,SAVEN TECHNO,X ,Q,27.35,28.45,25.2,25.7,25.35,24,460,86501,2329650,
532406,AVANTEL LTD ,X ,Q,538.95,546.8,532,534.3,532,538.5,97,3959,2123837,
532407,MOSCHIP SEMI,X ,Q,32,32.7,32,32,32,32.1,100,20352,656975,
532408,MEGASOFT LTD,B ,Q,13.51,14,13.3,13.8,13.8,13.7,90,31496,435299,
532410,TRANSCORP IN,X ,Q,34,35.8,34,34.1,34.1,34.4,21,6639,230707,
532411,VISESH INFO.,T ,Q,0.23,0.23,0.23,0.23,0.23,0.23,6,37119,8537,
532413,CEREBRA INTE,B ,Q,62,62.35,58.6,59.2,58.6,61.45,450,239150,14319151,
532414,IKF TECHNO  ,XT,Q,0.64,0.66,0.64,0.64,0.64,0.65,94,283868,184272,
532416,MID-DAY MULT,B ,Q,17.2,17.25,17.2,17.25,17.25,16.55,12,5860,101027,
532418,ANDHRA BANK ,A ,Q,45.15,45.95,44.55,45,45,45.85,541,206325,9327449,
532419,SMARTLINK   ,B ,Q,102.2,104.25,100.85,101.5,101.85,102.25,40,2784,284809,
532424,GODREJ CONS ,A ,Q,1070,1095,1070,1089.7,1094.95,1061.8,967,25339,27471766,
532425,GULSHAN CHEM,X ,Q,2.94,2.94,2.66,2.66,2.66,2.8,3,275,787,
532430,BF UTILI    ,A ,Q,457.45,459.5,447,450,450,455.7,2460,136312,61833203,
532432,UNITD SPR   ,B ,Q,3245.5,3309.2,3245.5,3277.9,3277.9,3246.8,880,9433,30958038,
532439,GOLDST INFRA,B ,Q,215.5,229.9,215.5,218.75,221.2,214.7,1463,85789,19112207,
532440,MPS LTD     ,B ,Q,584.9,588.95,578,578.05,578,581,66,736,428426,
532441,RNBOWDENIM  ,XT,Q,7.75,7.75,7.75,7.75,7.75,7.5,2,300,2325,
532443,CERA SANITAR,B ,Q,3225.3,3346.9,3220.05,3333.95,3339.55,3197.55,137,1869,6176735,
532454,BHARTI ARTL ,A ,Q,423,433,423,431.05,431.05,422.3,2145,170365,73009715,
532455,SHALIMAR WIR,X ,Q,22.15,22.15,21,21.1,21.1,21.75,23,2052,43744,
532456,COMPUAGE INF,B ,Q,51,51,49.5,49.6,49.8,50.75,45,5463,274672,
532457,GULSHAN POLY,B ,Q,79.35,80.95,79.1,79.45,79.55,80.05,35,8970,714460,
532459,AUNDE IND   ,XT,Q,55,55,53.1,53.2,53.1,55.2,4,325,17514,
532460,PONNI SUG(ER,B ,Q,165,165,165,165,165,165,2,6,990,
532461,PUNJAB NATIO,A ,Q,107.8,107.8,96.1,98.35,98.35,111.9,59031,14907301,1497266016,
532466,ORACLE FIN  ,A ,Q,4009.15,4009.15,3848.35,3871.4,3885.3,4002.25,341,1666,6499166,
532468,KAMAHOLDING ,B ,Q,4392.95,4393,4229.95,4245.35,4232,4296.1,76,600,2593809,
532475,APTECH LTD  ,B ,Q,325.45,327.75,317.8,319.65,319.65,324.3,1769,152353,49106885,
532477,UNION BANK L,A ,Q,107,107.35,99.5,103.05,103.05,107.55,4360,1023846,105490987,
532478,UNITED BREWA,A ,Q,1080.4,1096.15,1056.4,1065.6,1065,1081.95,613,15034,16161734,
532479,ISMT LTD    ,B ,Q,13.65,13.95,13.3,13.3,13.3,14,108,91729,1221533,
532480,ALLAHABAD BK,A ,Q,51.3,52.2,50.75,51.7,51.7,52.1,1239,416847,21465992,
532481,NOIDA-TOLL B,B ,Q,13.04,13.04,12.8,12.92,12.87,12.85,44,122089,1572750,
532482,GRANULES (I),A ,Q,118.5,120.25,116.9,117.25,117.5,119.4,381,58788,6941897,
532483,CANARA BANK ,A ,Q,307.9,308.55,293.55,295.65,295.65,310.05,3970,490899,147366150,
532485,BALMER LA.IN,X ,Q,443.8,443.8,427.5,429.05,429,431.3,60,2294,989913,
532486,POKARNA LTD ,B ,Q,217,218,212.7,215.85,216.45,212.65,51,4975,1077556,
532488,DIVI'S LAB. ,A ,Q,1043.3,1045,1027.1,1035,1034.75,1036.15,523,74355,76886949,
532493,ASTRA MICRO ,A ,Q,95.4,96.65,91.5,92,92,94.95,620,82036,7629280,
532497,RADICOKHAIT ,A ,Q,354.4,356.7,345.5,348.4,348.4,352.1,1803,141073,49478040,
532498,SHRMCITYUN  ,A ,Q,1989.8,1989.8,1926,1936.65,1945,1963.45,55,155,303084,
532500,MARUTISUZUK ,A ,Q,9080,9109.95,8865.4,8891.95,8891.95,9001.8,4656,34043,305960643,
532503,RAJAPAMILLS ,X ,Q,1172,1180,1150,1150,1150,1170,13,116,135500,
532504,NAVIN FLUORI,A ,Q,810.8,840,810,812.05,812.05,808.4,908,20539,16812852,
532505,UCOBANK     ,A ,Q,26.75,26.75,26.05,26.2,26.2,26.85,330,63296,1661919,
532507,BAG FIL MED ,B ,Q,6.01,6.23,5.94,6,6,6.09,74,16371,99660,
532508,JSL         ,B ,Q,107.9,107.9,102.4,102.95,102.95,105.25,679,95475,9940945,
532509,SUPRAJIT ENG,B ,Q,277,277,271,271.2,271,274.45,50,1314,358948,
532511,EXCEL CROP. ,B ,Q,3340,3365.35,3215.1,3266.2,3258.95,3312.85,103,491,1619959,
532513,TVSELE      ,B ,Q,400,413.7,395,400.75,400.75,398.45,306,11425,4614747,
532514,INDRA GAS   ,A ,Q,297.9,309.9,294,305.45,305.45,297.2,4963,302234,92541804,
532515,TV TODAY    ,B ,Q,476,476,443.85,447.25,446,455,402,11783,5315092,
532518,FLORENCE    ,X ,Q,2050,2100,2050,2100,2100,2050,11,784,1627306,
532521,PALRED      ,B ,Q,91.4,93,91,92.15,93,92.2,19,636,58457,
532522,PETRONET LNG,A ,Q,243.8,250,243.8,249.2,250,243.4,1641,107564,26663983,
532523,BIOCON LTD. ,A ,Q,626,638.9,619.75,622.9,622.9,626.5,2041,141823,89440068,
532524,PTC INDIA   ,A ,Q,103,103.25,100.15,101.05,101.05,102.5,410,52196,5290128,
532525,BANK MAHA   ,B ,Q,16.75,16.85,16.4,16.55,16.55,16.85,789,65455,1087488,
532527,RK FORGINGS ,B ,Q,737,749.4,737,743.1,745,744.4,50,1016,755460,
532528,DATAM GLOB  ,B ,Q,127.75,130.8,125.85,126.1,126.15,127.65,221,17773,2260233,
532529,NDTV        ,B ,Q,42.5,44,42.1,42.4,42.35,43.4,35,3335,142324,
532531,STAR        ,A ,Q,713,717.95,702.25,704.95,704.95,710.6,448,13333,9437506,
532532,JAIPRA      ,A ,Q,18.45,18.6,17.9,18.35,18.35,18.3,3082,5205989,95044747,
532538,ULTRATECH CM,A ,Q,4152.85,4185,4146.75,4173.4,4153,4141.35,541,3407,14190333,
532539,MINDA IND   ,B ,Q,1130,1143.55,1119.3,1122.55,1119.4,1122.95,271,3751,4230607,
532540,TCS LTD.    ,A ,Q,3049.95,3077.8,3035,3043.25,3043.25,3035.25,1835,47771,145918662,
532541,NIITTECH    ,A ,Q,836,846.55,825.95,832.8,832.8,831.25,2178,47194,39517347,
532543,GULFPETRO   ,B ,Q,83.5,83.5,81.1,81.4,81.75,82.95,45,2299,188824,
532548,CENTURYPLY  ,A ,Q,334,338.1,327,331,329,327.05,488,16304,5432453,
532553,WELENT      ,B ,Q,172,175,170.1,171.8,171.55,171.55,1146,108663,18659984,
532555,NTPC LTD    ,A ,Q,162.6,166,162.6,165.5,165.5,163,1603,1186189,193602208,
532604,SALSTEEL    ,B ,Q,7.3,7.57,7.11,7.57,7.57,7.21,41,20025,149180,
532605,JBM AUTO    ,B ,Q,443,443.2,432.1,434.15,435.5,440.45,232,5243,2298339,
532609,BHARATIDIL  ,Z ,Q,6.21,6.36,5.95,6.36,6.36,6.18,39,33871,203973,
532610,DWAR SUGAR  ,B ,Q,38.05,38.45,36.85,37.3,37.25,38.55,746,162963,6135494,
532612,INDOCO REM  ,B ,Q,261.05,264,260.6,262.7,262.7,260.95,89,7297,1912505,
532613,VIPCLOTHNG  ,B ,Q,65.2,68.65,65.2,66.25,66.25,65.4,595,171658,11671264,
532614,IMPEX       ,B ,Q,1.2,1.2,1.2,1.2,1.2,1.18,3,2234,2680,
532616,XCHANGING   ,B ,Q,61.5,61.85,61.35,61.6,61.85,61.5,22,2382,146530,
532617,JETAIRWAYS  ,A ,Q,769.3,774,740,742.45,742.45,766.5,3703,303546,228980747,
532621,MORARJETEX  ,B ,Q,48.4,48.4,47.1,47.25,47.1,48.45,93,12401,590695,
532622,GATEWAY DIST,A ,Q,206,210.5,205.5,209.75,210.45,205.05,420,12788,2670869,
532624,JINDALPH    ,B ,Q,66.65,67.05,64,64.5,64,64.15,17,3201,209508,
532626,PONDY OXIDES,X ,Q,537.2,552.85,535,545.1,545.1,537.1,322,10494,5733786,
532627,JPPOWER     ,B ,Q,6.4,6.4,6.07,6.13,6.13,6.25,201,163365,1005547,
532628,3I INFOTECH ,B ,Q,5.85,5.94,5.7,5.74,5.74,5.85,252,423884,2450142,
532629,MCNALLYB    ,B ,Q,65.95,65.95,63.2,64.95,65,65.9,29,7713,498326,
532630,GOKALDAS    ,B ,Q,94.45,96,94.15,94.3,94.2,95.1,61,6572,626114,
532633,ALLSEC TECH ,B ,Q,387,387,380,382.45,381.1,391,27,552,211343,
532636,IIFL        ,A ,Q,739.65,741.25,713.6,721.05,721.05,732,406,10048,7325486,
532637,MAN DRUGORG ,B ,Q,165.5,168.3,161.6,162.35,162.35,165.2,137,5612,917940,
532638,SHOPPER STOP,A ,Q,534.75,540.8,532.15,534.95,534.95,531.95,80,1444,771503,
532640,CYBER MEDIA ,T ,Q,17,17.05,15.85,15.85,15.85,16.25,14,5478,92691,
532641,NDL         ,B ,Q,144.8,144.8,142.2,142.3,142.3,143.75,98,17890,2572745,
532642,JSWHL       ,B ,Q,1753.2,1797,1753.15,1786.05,1797,1743.5,44,153,269634,
532644,JK CEMENT   ,B ,Q,1009.25,1055,1001,1027.15,1025,1013.1,169,4451,4518195,
532645,BEEYU OVERSE,XT,Q,0.36,0.36,0.36,0.36,0.36,0.35,1,1600,576,
532646,UNIPLY IND  ,B ,Q,451.9,455,450,450.9,450.9,446.8,56,1694,764989,
532647,PROVOGUE IND,B ,Q,5.75,5.79,5.47,5.5,5.47,5.75,55,25868,143406,
532648,YES BANK    ,A ,Q,326.6,333.7,325.25,327.05,327.05,325.4,5173,573057,188638331,
532649,NECTAR LIFE ,B ,Q,31.85,32.15,31,31.35,31.35,31.95,346,92300,2898479,
532650,MSP STEEL   ,B ,Q,21.5,21.9,21.3,21.9,21.9,22,12,2172,46720,
532651,SPL INDS    ,B ,Q,23.35,25.15,23.35,25,25,25.05,17,5525,138130,
532652,KARNATAKA BK,A ,Q,135.5,137.05,133.6,134.5,134.5,136.1,712,131935,17757191,
532654,MCLEOD RUSSE,A ,Q,169.45,169.45,166.2,167.7,167.7,168.35,102,229178,38431260,
532656,FACOR ALLOYS,X ,Q,3,3.15,3,3.06,3.08,3.12,129,166129,507089,
532658,EON ELECT   ,B ,Q,95.5,96.8,94.05,94.55,94.05,96,21,778,74026,
532659,IDFC        ,A ,Q,53.15,53.65,52.2,52.5,52.2,53.35,573,219685,11591350,
532660,VIVIMED LABS,B ,Q,79,79,76.75,76.95,76.95,78.15,647,120452,9304572,
532661,RANE MADRAS ,B ,Q,884.9,916.75,868.45,890.95,890.95,868.85,703,9860,8851142,
532662,HT MEDIA    ,B ,Q,93,95.75,92.1,92.35,92.35,93.5,274,23430,2197128,
532663,SASKEN      ,B ,Q,751,751,743.95,749.15,749.8,747.6,24,667,499710,
532665,RAJVIR IND  ,B ,Q,47.8,47.8,43.05,44.05,44.05,43.75,37,197302,8910219,
532666,FCS SOFTWARE,T ,Q,0.38,0.38,0.38,0.38,0.38,0.37,18,47653,18108,
532667,SUZLONENERGY,A ,Q,13,13.1,12.8,12.95,12.95,12.99,2103,5044318,65298785,
532668,AURIONPRO SO,B ,Q,219.5,224.25,214.6,214.7,214.65,219.1,43,3057,662236,
532669,SOUTHBIOTEC ,ST,Q,3.15,3.22,3.15,3.22,3.22,3.08,11,15800,50326,
532670,RENUKA SUGAR,A ,Q,15.55,15.95,15.55,15.7,15.8,15.85,191,206592,3249354,
532673,KM SUGARMILL,B ,Q,14,14.45,13.8,14.1,14.3,14.25,43,67900,962719,
532674,BANNARI AMMA,B ,Q,284,284.85,280.15,283.4,283.4,286,22,267,75232,
532676,PBA INFRASTR,T ,Q,14.9,15.1,14.3,14.65,14.35,15.05,24,9675,141238,
532678,BOMBAY RAYON,B ,Q,63.65,63.85,61.4,61.85,61.7,63.55,154,14072,878142,
532679,SORILINFRA  ,B ,Q,254.9,258.1,237,239.5,239.5,248.7,1055,63937,16050337,
532682,ABG SHIPYARD,Z ,Q,11.69,11.69,10.86,11.33,11.5,11.16,80,31468,356579,
532683,AIAENGINEER ,A ,Q,1458.8,1458.8,1449.1,1453.65,1449.5,1448.9,11,19,27630,
532684,EVEREST KANT,B ,Q,55.7,56.9,53.4,55.6,55.6,55.4,575,114721,6331678,
532686,KERNEX MICRO,Z ,Q,44.95,44.95,43.25,43.45,43.25,45.5,35,9120,397149,
532687,REPRO INDIA ,B ,Q,715,715,686.4,694.2,700,713.65,62,521,360910,
532689,PVR LTD     ,A ,Q,1368.35,1372,1322.3,1335.15,1335.15,1363.75,703,8432,11281761,
532690,RAMSARUP IND,T ,Q,2.13,2.13,1.93,2.07,2.08,2.03,17,12022,24495,
532692,RADHA MADHAV,B ,Q,28.55,29.15,28.45,28.9,28.65,28.4,244,150693,4331211,
532693,PUNJ LLOYD  ,B ,Q,20.15,20.9,20.1,20.25,20.25,20.4,381,183281,3733371,
532694,BARTRONICSIN,B ,Q,13.55,14,13.25,13.27,13.27,13.61,44,56271,780068,
532695,CELEBRITYFAS,B ,Q,19.3,19.5,18.5,18.85,18.8,19.55,136,20649,393082,
532696,EDUCOMP SOLN,Z ,Q,6.1,6.57,6.1,6.35,6.35,6.26,53,16797,108290,
532698,NITINSPINNER,B ,Q,107.05,107.4,105.8,106.15,106.3,107.7,183,11125,1186172,
532699,ROYALORCH   ,B ,Q,202.25,202.95,197,198,198,200.35,62,1551,309465,
532700,ENT NETWORK ,B ,Q,710,725,702,719.6,725,714.3,27,602,431237,
532701,SREE SAKTHI ,ST,Q,11,11.03,11,11.03,11.03,11.03,7,2800,30881,
532702,GUJ PETRONET,A ,Q,202.05,205,202,204.25,204.25,201.15,2441,52649,10730255,
532705,JAGRAN PRAK ,B ,Q,169.7,171.35,167.1,168.7,169.4,167.55,292,6972,1182411,
532706,INOX LEISURE,A ,Q,293.6,293.6,280.05,280.95,280.5,285.35,90,2004,569360,
532707,DYNEMIC PRO ,B ,Q,203,203.95,197.1,199.7,200,200.45,62,3027,607178,
532708,GVK POWERINF,B ,Q,17.15,17.3,16.75,17.15,17.15,17.15,607,533311,9067290,
532710,SADBHAV ENGG,A ,Q,403.7,403.7,398,400.05,400.05,400.4,202,7984,3200330,
532711,SUNIL HITECH,B ,Q,12.01,12.04,11.79,11.86,11.86,11.98,188,74154,882275,
532712,REL COM LTD ,A ,Q,29.95,30.05,27.75,28.05,28.05,29.75,7184,6983132,199851682,
532713,SAKUMA EXPO ,B ,Q,198.25,202,198,200.4,199.2,202.95,20,1011,202039,
532714,KEC INTERN  ,A ,Q,428.45,431,407.55,412,412,428.4,2498,103600,43103076,
532715,GITANJALI GE,B ,Q,22.45,22.45,22.45,22.45,22.45,23.6,53,3952,88722,
532716,GILLA ARBUT ,B ,Q,71.75,73,71.3,72.05,72.05,73.75,21,6100,437859,
532717,INDOTECHTR  ,B ,Q,197,197,193.5,193.6,193.5,198,16,322,62959,
532718,PRATIBHA IND,T ,Q,7.35,7.47,7.2,7.3,7.3,7.31,15,2389,17318,
532719,BL KASHYAP  ,B ,Q,45.25,46.45,44.15,44.75,44.9,45.1,217,33370,1512366,
532720,M&M FINANSER,A ,Q,454,454,435.95,439.5,439.5,446.95,1083,56487,24826942,
532721,VISA STEEL  ,B ,Q,18.15,18.95,18.15,18.2,18.7,18.8,22,2272,41548,
532722,NITCO TILES ,B ,Q,121.75,128.7,120.9,124.15,124.15,121.35,1457,113912,14272375,
532723,MONNETPRO   ,X ,Q,13,13,13,13,13,13,1,50,650,
532725,SOLAR IND   ,B ,Q,1022.25,1039.75,1015.05,1034,1015.05,1026.65,72,50500,52214846,
532726,GALLAN METAL,T ,Q,44.75,45.55,43.55,43.7,44.9,44.8,23,3793,167471,
532727,ADHUNIK MET ,B ,Q,5.02,5.17,4.77,4.77,4.77,4.95,19,13103,64150,
532728,MALU PAPER  ,B ,Q,37.95,38,37.05,37.25,37.25,37.85,17,4222,159748,
532729,UTTAM SUGAR ,B ,Q,117,120,116.1,119.3,119.15,118.7,25,1522,179705,
532730,STL GLOBAL  ,B ,Q,16.25,17.9,15.8,17.5,17,16.35,124,21444,370745,
532731,ROHIT FERRO ,B ,Q,3.5,3.72,3.41,3.72,3.72,3.55,17,15277,54016,
532732,KEWAL KIRAN ,B ,Q,1550,1560,1500,1544.6,1550,1540.1,27,220,336445,
532733,SUN TVNET   ,A ,Q,950,955,930,950.5,950.5,948.05,1303,66319,62699567,
532734,GODAWARI POW,B ,Q,528,544.8,508,525.75,525.75,520.55,1672,76971,40632271,
532735,RSYSTEMINT  ,B ,Q,38.5,42.9,38.5,40.45,40.3,39.7,146,19964,814848,
532737,EMKAY GLOB F,B ,Q,197.2,201,190.5,193.4,195,195.45,100,4729,937882,
532738,TANTIA CONS ,T ,Q,15,15.95,14.8,15.9,15.9,15.35,15,12056,181082,
532740,LOKESH MACH ,B ,Q,67.95,68.3,66,66.3,66,67.8,77,3384,226297,
532741,KAMDHENU    ,B ,Q,276.2,281.1,271.05,278.2,278.2,267.85,259,20411,5671977,
532742,PAUSHAK LTD ,X ,Q,1465,1518,1430,1440.55,1440,1450,85,1726,2531919,
532745,INDICAP     ,XT,Q,72.2,74,71.5,73,74,72.2,17,1516,109534,
532746,UNITY INFRA ,B ,Q,5.5,5.5,5.33,5.35,5.35,5.54,26,9344,50318,
532748,PRIME FOCUS ,B ,Q,102,103,100.5,100.65,100.7,102.45,112,11919,1203256,
532749,ALLCARGO    ,B ,Q,178.3,181.7,175.25,179.7,179,178.1,476,33897,6065122,
532751,EASUNREYRL  ,B ,Q,17.5,17.85,17,17.5,17.5,17.4,36,33500,585694,
532754,GMR INFRASTR,A ,Q,19.1,19.2,18.6,18.8,18.8,19.05,1315,2190983,41192341,
532755,TECH MAH    ,A ,Q,613.1,618,602.85,610.65,614,612.85,1699,163496,99237992,
532756,MAHINDCIE   ,A ,Q,231.55,242,231.5,237.85,238.45,230.45,884,41383,9839003,
532757,VOLTAMP TRAN,B ,Q,1150,1150,1133.3,1134.9,1137.3,1140.1,32,382,435485,
532759,ATLANTA     ,B ,Q,96.45,96.55,93.25,93.55,94,95.55,378,121323,11436092,
532760,DEEP INDS   ,B ,Q,194,197.3,190.1,190.5,190.2,193.05,162,6480,1253899,
532761,HOV SERVICES,B ,Q,292.75,293.95,282.25,287.25,287.25,292.75,113,5463,1567696,
532762,ACTION CONST,B ,Q,190,194.9,185.2,190.9,190.9,188.75,2739,304079,58204970,
532764,GEECEE      ,B ,Q,143.4,146.5,142.15,144.95,146.5,146.2,51,2936,421061,
532765,USHER AGRO  ,B ,Q,6.61,6.62,6.35,6.61,6.61,6.51,6,1830,12040,
532766,RICHA IND   ,X ,Q,13,13.15,12.5,12.9,12.9,12.85,48,19741,255446,
532767,GAYATRI PROJ,B ,Q,213.1,214,209.3,212.3,212.6,212,207,9026,1901406,
532768,FIEM INDS   ,B ,Q,885,920,876.05,908.4,909,883.45,75,5616,4999008,
